default,amount,interest,grade,years,ownership,income,age
1,12000,12.42,B,0.0,RENT,60000.0,23
1,7200,11.71,B,2.0,RENT,33000.0,29
0,12000,10.65,B,12.0,RENT,70000.0,24
0,3050,9.91,B,1.0,RENT,16800.0,22
0,9000,14.65,C,1.0,RENT,38000.0,35
1,10000,10.99,B,5.0,OWN,35000.0,21
0,10000,9.91,B,0.0,MORTGAGE,95000.0,23
1,10000,14.27,C,14.0,MORTGAGE,77400.0,29
0,8500,16.29,D,0.0,RENT,61000.0,29
0,27000,9.91,B,5.0,OWN,140000.0,29
0,4000,14.27,C,9.0,RENT,32400.0,26
0,7300,11.71,B,4.0,RENT,50000.0,21
0,18000,8.9,A,9.0,MORTGAGE,70000.0,31
0,5000,11.71,B,22.0,OWN,35000.0,23
0,10000,14.27,C,57.0,MORTGAGE,115000.0,23
0,3000,7.9,A,4.0,RENT,45000.0,25
0,28000,15.96,C,5.0,MORTGAGE,235000.0,27
0,10000,10.99,C,5.0,RENT,36000.0,29
0,12000,7.9,A,5.0,RENT,26000.0,24
0,10000,17.27,D,3.0,RENT,80000.0,29
0,11000,10.99,A,1.0,RENT,50000.0,22
0,10000,15.27,C,27.0,RENT,55000.0,22
0,5000,6.62,A,5.0,MORTGAGE,55000.0,27
0,5000,6.03,A,3.0,RENT,64424.0,21
0,5000,8.9,A,16.0,RENT,56000.0,34
1,6000,14.27,C,7.0,RENT,30000.0,22
0,5000,14.27,C,4.0,MORTGAGE,111740.0,29
0,20050,17.58,D,7.0,RENT,67500.0,27
1,7000,16.77,D,0.0,RENT,41000.0,37
0,25000,10.65,B,33.0,RENT,120000.0,24
1,3000,12.69,B,10.0,RENT,30000.0,23
0,8400,17.27,D,16.0,RENT,41500.0,26
0,5000,9.91,B,12.0,MORTGAGE,75000.0,26
0,12000,10.99,B,12.0,RENT,42000.0,31
1,13200,11.71,B,2.0,MORTGAGE,41600.0,32
0,6000,6.03,A,1.0,RENT,48000.0,31
0,10000,6.62,A,8.0,MORTGAGE,50000.0,30
0,6500,10.65,B,2.0,RENT,53000.0,22
0,10000,10.99,A,2.0,MORTGAGE,65000.0,29
0,12000,9.91,B,2.0,RENT,85000.0,27
0,10000,14.27,C,21.0,RENT,55000.0,27
0,12375,14.27,C,20.0,RENT,36000.0,36
0,10000,10.65,B,1.0,RENT,26000.0,22
0,4400,19.03,E,7.0,RENT,80000.0,24
0,25000,13.49,C,4.0,MORTGAGE,80000.0,25
1,14125,12.42,B,4.0,MORTGAGE,45696.0,22
1,18000,13.49,C,0.0,OWN,66000.0,26
0,35000,16.77,D,7.0,MORTGAGE,100000.0,23
0,35000,14.27,C,1.0,MORTGAGE,123000.0,37
0,7200,13.49,C,9.0,MORTGAGE,60000.0,26
0,4000,12.69,B,3.0,RENT,80000.0,27
0,7000,7.51,A,29.0,RENT,31000.0,25
0,15000,13.49,C,4.0,MORTGAGE,90000.0,41
0,7200,7.9,A,5.0,RENT,34000.0,22
0,13000,17.27,D,25.0,RENT,36000.0,24
0,28000,7.9,A,4.0,RENT,65000.0,27
0,12000,9.91,B,8.0,RENT,35000.0,27
0,14000,8.9,A,5.0,RENT,62004.0,41
0,11500,11.71,B,19.0,RENT,74000.0,29
0,10500,14.65,C,1.0,MORTGAGE,42000.0,22
0,14400,12.42,B,5.0,OWN,48000.0,33
0,16000,9.91,B,7.0,RENT,65000.0,21
0,5375,9.91,B,2.0,RENT,15360.0,28
0,12000,13.49,C,11.0,MORTGAGE,61000.0,22
1,12000,7.51,A,0.0,RENT,83000.0,23
0,17000,6.03,A,2.0,MORTGAGE,120000.0,27
1,13000,20.3,E,5.0,RENT,42000.0,31
1,7125,7.51,A,0.0,MORTGAGE,30000.0,21
0,8000,14.65,C,1.0,RENT,72100.0,31
0,12500,11.71,B,3.0,RENT,58000.0,28
0,10000,14.27,C,4.0,RENT,40000.0,22
0,14000,10.65,B,3.0,RENT,48880.0,29
0,7500,10.99,A,5.0,RENT,48000.0,37
0,19200,9.91,B,9.0,MORTGAGE,40000.0,28
0,9000,11.71,B,7.0,MORTGAGE,110000.0,35
0,20000,8.9,A,3.0,RENT,65000.0,29
0,9000,13.49,C,7.0,MORTGAGE,50000.0,21
1,9600,7.51,A,10.0,RENT,55000.0,25
0,1000,13.49,C,8.0,RENT,35100.0,24
1,15000,15.27,C,6.0,RENT,38000.0,21
0,12000,10.99,D,6.0,RENT,38000.0,21
0,14000,8.9,A,7.0,MORTGAGE,108000.0,36
0,10000,10.65,B,4.0,RENT,45000.0,22
0,7200,12.69,B,1.0,RENT,23000.0,24
0,11000,9.91,B,4.0,RENT,32000.0,23
0,9600,8.9,A,3.0,RENT,55000.0,22
0,10000,16.77,D,4.0,RENT,35000.0,28
0,11000,9.91,B,5.0,MORTGAGE,74000.0,43
0,5000,7.51,A,8.0,OWN,30000.0,33
1,6000,11.71,B,1.0,RENT,37000.0,23
0,3000,10.99,C,3.0,RENT,105000.0,32
0,17000,10.99,B,24.0,OWN,80000.0,41
0,5000,10.65,B,11.0,MORTGAGE,35000.0,29
0,6400,8.9,A,6.0,OWN,23000.0,39
0,13000,16.29,D,7.0,RENT,50000.0,23
0,10000,16.77,D,1.0,RENT,38200.0,25
0,5000,14.27,C,11.0,RENT,56000.0,24
0,7200,7.9,A,0.0,RENT,38000.0,23
0,15000,10.99,A,3.0,RENT,43000.0,30
0,9600,11.71,B,2.0,MORTGAGE,105000.0,25
0,6000,10.65,B,19.0,RENT,24000.0,22
0,6000,14.65,C,0.0,MORTGAGE,57600.0,30
0,7150,12.69,B,1.0,RENT,50000.0,26
0,32000,6.62,A,2.0,RENT,120000.0,25
1,8000,15.27,C,2.0,OWN,108000.0,22
0,7000,8.9,A,0.0,RENT,97600.0,42
0,12000,6.62,A,32.0,MORTGAGE,70800.0,41
0,10400,14.65,C,12.0,RENT,45000.0,27
0,12000,12.69,B,2.0,RENT,60000.0,23
0,16000,16.29,D,33.0,MORTGAGE,74000.0,27
0,4500,10.65,B,2.0,RENT,91500.0,29
0,5000,12.42,B,2.0,RENT,42500.0,22
0,3600,16.29,D,6.0,RENT,45000.0,28
0,21000,13.49,C,26.0,MORTGAGE,103000.0,24
0,7000,14.27,C,2.0,RENT,42000.0,22
0,15000,7.9,A,1.0,RENT,35000.0,29
0,2250,13.49,C,6.0,RENT,16000.0,23
0,17050,12.42,B,14.0,MORTGAGE,53000.0,28
0,16500,16.77,D,2.0,RENT,110000.0,26
0,3250,12.42,B,0.0,RENT,16000.0,24
0,7000,7.9,A,4.0,MORTGAGE,38400.0,37
0,24000,11.71,B,3.0,MORTGAGE,80000.0,23
0,13200,16.77,D,6.0,RENT,80952.0,26
0,22750,8.9,A,6.0,OWN,65000.0,42
0,12000,8.9,A,17.0,RENT,70000.0,25
0,30000,10.99,B,7.0,MORTGAGE,175000.0,26
1,1200,12.69,B,8.0,RENT,34000.0,21
0,4800,8.9,A,0.0,RENT,35000.0,26
0,7200,8.9,A,12.0,RENT,35000.0,25
0,15000,10.99,B,2.0,OWN,35000.0,28
0,10500,15.27,C,10.0,RENT,60000.0,28
1,5000,7.9,A,0.0,MORTGAGE,66000.0,26
0,4000,8.9,A,3.0,MORTGAGE,62000.0,23
0,27000,11.71,B,8.0,MORTGAGE,130000.0,30
0,15000,10.99,B,7.0,MORTGAGE,61000.0,41
0,2400,14.27,C,1.0,OWN,25000.0,22
0,5900,12.42,B,2.0,RENT,14400.0,21
0,5000,11.71,B,6.0,RENT,70000.0,30
1,13250,17.58,D,7.0,RENT,35000.0,31
0,20000,11.71,B,1.0,MORTGAGE,125000.0,25
0,18000,7.9,A,12.0,MORTGAGE,80000.0,24
0,19200,16.77,D,0.0,RENT,87500.0,34
0,7000,11.71,B,12.0,MORTGAGE,22000.0,22
0,10000,10.99,A,7.0,MORTGAGE,70000.0,30
0,2250,15.27,C,4.0,MORTGAGE,17352.0,22
0,23000,9.91,B,9.0,RENT,63208.0,25
0,6750,17.27,D,2.0,RENT,48000.0,25
0,10000,10.65,B,6.0,MORTGAGE,45500.0,29
0,5600,8.9,A,0.0,RENT,19200.0,24
0,4800,6.03,A,3.0,OWN,35000.0,26
1,10000,11.71,B,5.0,RENT,29406.0,26
1,2200,9.91,B,8.0,RENT,26004.0,23
1,24000,12.69,B,1.0,RENT,120000.0,24
0,16000,7.9,A,0.0,MORTGAGE,110000.0,27
0,10000,9.91,B,15.0,RENT,34000.0,21
1,10625,14.27,C,16.0,RENT,26500.0,30
0,9600,14.65,C,2.0,RENT,40000.0,24
1,7200,20.89,F,0.0,MORTGAGE,88800.0,23
0,12000,8.9,A,6.0,RENT,100000.0,58
0,5000,12.42,B,3.0,RENT,45000.0,22
0,12000,16.29,D,9.0,RENT,36000.0,35
0,18000,17.27,D,22.0,RENT,80000.0,43
0,10000,9.91,B,3.0,RENT,50000.0,23
0,10000,9.91,B,10.0,RENT,75000.0,24
0,26000,7.51,A,8.0,MORTGAGE,105000.0,30
0,17475,9.91,B,3.0,RENT,45408.0,21
0,10000,10.65,B,3.0,RENT,67500.0,35
0,17250,19.42,E,4.0,RENT,60000.0,35
0,10000,6.62,A,2.0,MORTGAGE,65000.0,26
0,20000,11.71,B,2.0,MORTGAGE,55000.0,22
0,24000,7.9,A,4.0,RENT,65000.0,30
0,15000,8.9,A,3.0,MORTGAGE,75000.0,28
1,10625,11.71,B,0.0,RENT,30000.0,26
0,8400,14.65,C,0.0,RENT,30000.0,23
0,16000,15.96,C,12.0,MORTGAGE,60000.0,35
0,15000,14.27,C,3.0,MORTGAGE,35000.0,24
0,13225,12.69,B,5.0,MORTGAGE,65000.0,27
0,11775,13.49,C,1.0,RENT,44400.0,22
0,10075,12.42,B,2.0,MORTGAGE,46000.0,24
0,10000,14.27,C,0.0,RENT,62000.0,23
0,14000,12.42,B,4.0,MORTGAGE,88000.0,27
1,13000,9.91,B,10.0,RENT,50000.0,33
0,15000,11.71,B,6.0,RENT,75000.0,24
0,9350,7.51,A,5.0,MORTGAGE,100000.0,36
0,18225,12.42,B,4.0,RENT,40000.0,38
0,3600,6.62,A,8.0,MORTGAGE,88824.0,37
0,5000,16.29,D,10.0,OWN,40000.0,22
0,6400,10.99,D,16.0,RENT,50000.0,32
0,35000,8.9,A,3.0,MORTGAGE,114054.0,40
0,18000,10.99,B,6.0,MORTGAGE,70000.0,30
0,15625,8.9,A,20.0,MORTGAGE,45000.0,45
0,24000,13.49,C,24.0,RENT,77000.0,54
1,5000,14.27,C,5.0,MORTGAGE,61400.0,21
0,7200,9.91,B,1.0,RENT,90000.0,26
1,5000,14.27,C,22.0,RENT,32000.0,25
0,6600,10.65,B,2.0,RENT,42000.0,25
0,7000,6.62,A,4.0,MORTGAGE,24000.0,30
0,20000,15.27,C,0.0,RENT,130000.0,25
1,8000,12.42,B,4.0,RENT,35000.0,24
0,12000,10.99,B,6.0,RENT,70000.0,42
0,20000,11.71,B,7.0,RENT,67000.0,34
0,10000,8.9,A,11.0,RENT,31000.0,22
0,10000,11.71,B,5.0,MORTGAGE,145000.0,23
0,18000,16.29,D,2.0,RENT,66000.0,26
0,4000,10.99,B,7.0,RENT,100000.0,29
0,15000,12.42,B,4.0,RENT,60000.0,37
0,24000,16.77,D,14.0,OWN,103000.0,24
0,5375,10.65,B,5.0,MORTGAGE,42000.0,28
0,8300,8.9,A,44.0,RENT,50000.0,21
0,7000,8.9,A,5.0,OWN,50000.0,23
0,2425,15.27,C,3.0,OWN,80004.0,24
0,6950,9.91,B,2.0,RENT,43000.0,32
0,12375,9.91,B,10.0,OWN,32000.0,31
0,14000,14.27,C,0.0,RENT,35000.0,27
0,5500,14.27,C,5.0,RENT,24000.0,24
0,4800,14.65,C,0.0,RENT,44600.0,26
0,9000,12.69,B,0.0,RENT,52000.0,23
0,16000,12.69,B,2.0,OWN,67000.0,24
0,5000,10.99,A,2.0,MORTGAGE,44136.0,33
0,18500,7.9,A,8.0,MORTGAGE,36000.0,22
1,5350,15.27,C,6.0,MORTGAGE,52000.0,36
0,10000,10.65,B,3.0,RENT,36000.0,31
0,12000,7.51,A,3.0,RENT,36500.0,38
0,18000,9.91,B,5.0,MORTGAGE,40000.0,23
0,3000,17.58,D,3.0,MORTGAGE,56604.0,30
1,6000,7.9,A,0.0,RENT,23040.0,21
0,10000,9.91,B,2.0,RENT,52000.0,24
0,5875,7.9,A,4.0,OWN,17640.0,36
0,10000,13.49,C,4.0,RENT,86000.0,26
0,28000,11.71,B,5.0,MORTGAGE,118075.0,41
0,11200,10.99,B,5.0,RENT,48000.0,31
0,10000,14.27,C,3.0,RENT,65000.0,30
0,9450,14.27,C,7.0,RENT,28800.0,32
0,21650,12.69,B,6.0,MORTGAGE,62361.0,26
0,9000,10.65,B,17.0,RENT,45000.0,23
0,6000,10.65,B,2.0,RENT,40000.0,25
0,5600,7.9,A,1.0,RENT,25000.0,27
0,7000,10.65,B,23.0,RENT,85000.0,30
0,6000,10.65,B,0.0,RENT,55000.0,25
0,12000,7.9,A,5.0,RENT,110000.0,24
0,13650,10.65,B,5.0,RENT,44000.0,27
0,12000,13.49,C,4.0,RENT,42000.0,23
1,2300,10.99,A,0.0,MORTGAGE,78000.0,24
0,8875,10.65,B,0.0,RENT,19240.0,25
0,9000,7.9,A,2.0,RENT,52800.0,24
0,7600,10.99,A,9.0,OWN,75000.0,35
0,6000,13.49,C,2.0,MORTGAGE,60000.0,29
0,7200,9.91,B,4.0,OWN,53000.0,25
0,8000,10.65,B,0.0,RENT,46330.0,23
0,19000,7.51,A,36.0,MORTGAGE,95000.0,23
0,14400,10.99,C,13.0,RENT,58977.0,23
0,8400,12.69,B,1.0,RENT,75000.0,24
0,7500,12.69,B,2.0,RENT,27000.0,27
0,10000,7.51,A,2.0,MORTGAGE,69077.0,22
0,12000,12.69,B,13.0,RENT,200000.0,24
0,5000,12.69,B,1.0,MORTGAGE,110000.0,26
0,21000,16.29,D,2.0,RENT,63500.0,33
0,24000,8.9,A,2.0,MORTGAGE,70000.0,23
0,6000,13.49,C,0.0,RENT,30000.0,24
0,4800,6.03,A,2.0,RENT,54996.0,30
1,5000,20.89,F,5.0,RENT,21000.0,21
0,5850,10.99,C,1.0,RENT,38000.0,27
0,4750,10.99,A,2.0,OWN,48000.0,33
0,5275,10.99,A,5.0,OWN,50000.0,27
0,9175,12.69,B,0.0,RENT,28500.0,34
0,9600,16.77,D,5.0,RENT,37000.0,25
0,22500,14.27,C,7.0,RENT,70000.0,23
0,12000,6.03,A,4.0,OWN,40000.0,24
0,15000,17.27,D,4.0,OWN,57000.0,38
0,19400,12.69,B,0.0,RENT,50000.0,23
1,10000,15.27,C,0.0,RENT,42000.0,22
0,10000,15.27,C,1.0,OWN,53000.0,35
0,4800,10.65,B,6.0,RENT,22000.0,31
1,18200,11.71,B,14.0,RENT,42000.0,22
0,6400,12.69,B,3.0,RENT,35000.0,21
0,2500,15.27,C,6.0,RENT,40000.0,24
0,6300,9.91,B,22.0,RENT,49000.0,32
0,4400,11.71,B,5.0,RENT,38000.0,23
0,6000,12.69,B,8.0,MORTGAGE,118000.0,31
0,18000,7.9,A,21.0,MORTGAGE,60000.0,24
0,10000,12.69,B,4.0,MORTGAGE,44000.0,22
0,34000,17.58,D,4.0,RENT,65000.0,22
1,11100,10.99,C,6.0,RENT,45000.0,27
0,5000,11.71,B,0.0,OWN,20000.0,23
0,10625,11.71,B,0.0,RENT,25000.0,23
1,18500,7.51,A,1.0,RENT,112000.0,31
0,3600,12.42,B,5.0,MORTGAGE,30000.0,25
1,8500,15.96,C,4.0,RENT,27050.0,28
0,12000,8.9,A,5.0,MORTGAGE,35000.0,36
0,11700,11.71,B,6.0,RENT,30000.0,26
0,15000,14.27,C,2.0,RENT,70000.0,32
0,13000,9.91,B,11.0,MORTGAGE,105000.0,24
1,9500,12.69,B,5.0,MORTGAGE,52000.0,23
0,20000,13.49,C,6.0,MORTGAGE,47000.0,31
0,6000,8.9,A,5.0,RENT,24000.0,26
0,13000,10.99,D,6.0,RENT,67000.0,38
0,14400,10.99,A,4.0,RENT,50000.0,24
0,5000,7.9,A,5.0,MORTGAGE,48996.0,22
0,25000,11.71,B,26.0,RENT,70000.0,27
1,5000,7.51,A,4.0,RENT,84855.0,29
0,5200,14.65,C,11.0,RENT,32160.0,25
0,6000,13.49,C,8.0,MORTGAGE,50000.0,31
1,4000,18.64,E,11.0,RENT,47000.0,28
1,15000,12.69,B,4.0,RENT,62000.0,23
0,8000,11.71,B,2.0,RENT,115000.0,25
1,16500,10.99,D,26.0,MORTGAGE,64000.0,23
1,4000,15.27,C,4.0,OWN,25000.0,23
0,12000,9.91,B,29.0,RENT,40100.0,23
0,10200,6.03,A,50.0,MORTGAGE,75000.0,23
0,12000,11.71,B,6.0,RENT,95000.0,23
1,3000,11.71,B,3.0,RENT,55000.0,27
1,3500,10.65,B,15.0,MORTGAGE,175000.0,30
0,11000,6.62,A,19.0,RENT,37000.0,23
0,17000,12.42,B,6.0,OWN,60500.0,25
0,15000,15.96,C,14.0,OWN,60000.0,28
0,12000,7.51,A,7.0,RENT,52000.0,24
0,5000,14.65,C,4.0,MORTGAGE,48000.0,28
0,25850,7.9,A,17.0,MORTGAGE,60000.0,23
0,16400,15.96,C,6.0,OWN,140000.0,23
0,12000,12.69,B,2.0,MORTGAGE,65000.0,24
0,9600,15.96,C,9.0,MORTGAGE,47000.0,24
0,8000,7.51,A,0.0,RENT,28000.0,21
0,4000,7.9,A,5.0,RENT,70000.0,21
0,1500,14.27,C,1.0,RENT,90000.0,40
0,8000,12.42,B,2.0,RENT,30000.0,23
0,8000,10.65,B,5.0,RENT,38000.0,23
0,4000,8.9,A,11.0,MORTGAGE,50000.0,34
0,10000,10.99,B,5.0,RENT,27000.0,23
0,10000,10.99,B,2.0,RENT,40000.0,22
0,6000,8.9,A,1.0,RENT,28675.92,25
0,18000,7.9,A,43.0,MORTGAGE,72000.0,24
0,3300,11.71,B,2.0,RENT,90000.0,21
1,15000,15.27,C,3.0,RENT,70000.0,29
0,6000,9.91,B,14.0,MORTGAGE,127000.0,25
0,4200,10.99,C,6.0,RENT,55044.48,29
0,20000,14.65,C,4.0,MORTGAGE,90000.0,23
0,10000,12.42,B,22.0,MORTGAGE,76500.0,28
0,12000,9.91,B,8.0,MORTGAGE,63000.0,45
0,8000,10.65,B,8.0,OWN,57000.0,21
1,7175,7.9,A,4.0,RENT,60000.0,37
0,15000,12.69,B,5.0,RENT,80000.0,23
0,12000,12.69,B,10.0,RENT,47840.0,23
0,15000,6.03,A,3.0,OWN,130000.0,27
0,12500,11.71,B,5.0,RENT,80000.0,29
0,15000,13.49,C,10.0,RENT,60000.0,46
0,16750,17.58,D,0.0,RENT,48000.0,26
0,8000,7.51,A,9.0,RENT,54600.0,22
0,10400,11.71,B,3.0,OWN,35000.0,28
0,6000,12.42,B,5.0,RENT,42000.0,25
0,7000,8.9,A,4.0,RENT,85000.0,30
0,10000,15.96,C,2.0,RENT,47500.0,31
0,12000,6.03,A,6.0,MORTGAGE,243600.0,24
1,16000,14.65,C,7.0,MORTGAGE,70000.0,24
1,8000,6.62,A,10.0,OWN,42240.0,25
0,7700,12.42,B,2.0,RENT,30000.0,28
0,15000,7.9,A,7.0,RENT,47000.0,26
0,12000,11.71,B,6.0,MORTGAGE,50000.0,27
0,1200,10.99,A,11.0,MORTGAGE,39000.0,24
0,9000,7.51,A,4.0,RENT,26976.0,23
0,5000,7.9,A,4.0,RENT,30000.0,25
0,10400,14.27,C,4.0,MORTGAGE,45000.0,25
0,3500,10.65,B,35.0,MORTGAGE,57700.0,23
1,15000,12.42,B,1.0,RENT,90000.0,26
0,10000,6.03,A,14.0,MORTGAGE,80000.0,44
1,8400,7.51,A,12.0,RENT,72000.0,28
0,12000,9.91,B,4.0,RENT,90000.0,24
0,8875,10.99,A,18.0,MORTGAGE,58000.0,31
0,11200,6.62,A,10.0,OWN,45000.0,47
0,4000,13.49,C,0.0,RENT,90000.0,28
0,15000,12.69,B,5.0,RENT,75000.0,31
0,15000,7.9,A,12.0,OWN,125000.0,25
0,2500,12.69,B,5.0,RENT,45000.0,25
0,6625,6.03,A,12.0,RENT,16800.0,23
0,10000,6.62,A,2.0,RENT,45000.0,24
0,14000,14.65,C,6.0,RENT,85000.0,28
0,35000,8.9,A,3.0,MORTGAGE,84500.0,29
0,12875,7.9,A,4.0,MORTGAGE,57000.0,22
1,1400,8.9,A,4.0,MORTGAGE,30108.0,29
0,22000,17.58,D,9.0,MORTGAGE,72000.0,27
0,12000,16.29,D,20.0,RENT,53000.0,23
0,9000,8.9,A,5.0,RENT,25600.0,22
0,12000,14.65,C,29.0,RENT,66000.0,23
0,2000,6.03,A,1.0,RENT,33000.0,23
0,8000,10.99,B,24.0,MORTGAGE,80000.0,24
0,10000,12.42,B,6.0,RENT,32000.0,27
0,6900,12.42,B,7.0,MORTGAGE,35000.0,21
0,6000,7.9,A,13.0,MORTGAGE,44720.0,22
0,13000,12.42,B,0.0,RENT,170000.0,26
0,18650,9.91,B,0.0,MORTGAGE,50000.0,24
1,2400,10.65,B,8.0,RENT,43080.0,22
0,8000,12.42,B,3.0,RENT,60000.0,29
1,5000,6.62,A,3.0,OWN,32500.0,27
0,4800,6.03,A,6.0,MORTGAGE,50000.0,22
0,30000,9.91,B,19.0,RENT,55000.0,37
0,9250,10.65,B,4.0,OWN,20000.0,22
1,2400,9.91,B,11.0,MORTGAGE,72000.0,31
0,3000,10.99,C,13.0,MORTGAGE,70000.0,27
0,12000,13.49,C,5.0,MORTGAGE,40000.0,22
1,10000,17.58,D,40.0,RENT,30000.0,28
1,10000,13.49,C,0.0,RENT,26400.0,22
0,20000,16.77,D,3.0,MORTGAGE,65000.0,30
0,16000,7.9,A,9.0,MORTGAGE,70000.0,27
0,18000,10.99,C,12.0,RENT,52000.0,22
0,3500,6.62,A,15.0,OWN,39600.0,21
1,3000,11.71,B,1.0,RENT,18000.0,23
0,20000,13.49,C,5.0,RENT,140000.0,29
0,4350,16.29,D,0.0,RENT,20000.0,27
0,2700,9.91,B,2.0,RENT,45000.0,27
0,8000,14.27,C,0.0,RENT,50000.0,28
0,6000,14.27,C,0.0,OWN,48000.0,29
0,7000,9.91,B,10.0,MORTGAGE,66000.0,29
0,7000,7.9,A,2.0,RENT,42000.0,31
0,6025,11.71,B,0.0,RENT,19200.0,56
0,15000,18.25,D,3.0,RENT,61284.0,24
0,18000,17.27,D,7.0,MORTGAGE,140000.0,24
0,3825,14.27,C,2.0,RENT,26000.0,26
0,10000,6.03,A,0.0,RENT,48000.0,21
0,6000,12.42,B,9.0,RENT,26500.0,25
0,2400,14.27,C,3.0,MORTGAGE,39990.0,26
0,7200,12.69,B,4.0,MORTGAGE,45000.0,32
0,14000,9.91,B,5.0,OWN,38000.0,31
0,13000,10.65,B,18.0,MORTGAGE,95000.0,36
1,4200,6.62,A,12.0,RENT,35000.0,22
0,13250,13.49,C,6.0,RENT,37500.0,26
0,6000,6.62,A,5.0,RENT,24000.0,26
0,9000,7.9,A,7.0,RENT,45000.0,22
0,15000,12.42,B,10.0,MORTGAGE,73600.0,34
0,10000,14.65,C,4.0,MORTGAGE,77000.0,31
0,9000,14.27,C,2.0,RENT,40000.0,29
1,5325,12.42,B,4.0,RENT,22000.0,21
0,12000,6.03,A,0.0,RENT,75000.0,28
1,14000,10.99,B,2.0,OWN,35000.0,23
1,20000,17.27,D,12.0,MORTGAGE,50000.0,26
1,16000,14.65,C,4.0,RENT,50000.0,36
0,11000,12.42,B,2.0,RENT,71200.0,22
0,5000,12.42,B,0.0,RENT,47000.0,25
0,12000,7.51,A,4.0,MORTGAGE,60000.0,22
0,14150,12.69,B,3.0,RENT,40000.0,29
0,4000,12.42,B,20.0,MORTGAGE,55000.0,31
0,6000,10.65,B,22.0,RENT,42000.0,22
0,15000,7.51,A,3.0,OWN,44500.0,32
0,15000,6.03,A,2.0,MORTGAGE,47760.0,21
0,18000,12.42,B,1.0,RENT,50000.0,24
0,35000,10.99,A,0.0,MORTGAGE,264000.0,27
0,16000,7.9,A,0.0,OWN,51000.0,22
0,7000,7.51,A,4.0,MORTGAGE,67000.0,34
0,7000,6.03,A,6.0,RENT,29004.0,27
1,10000,13.49,C,5.0,RENT,60000.0,29
0,1600,16.29,D,8.0,RENT,30000.0,25
0,7200,11.71,B,8.0,MORTGAGE,55000.0,23
0,12000,14.27,C,1.0,RENT,70000.0,28
0,5000,7.51,A,7.0,MORTGAGE,50000.0,36
0,8200,6.62,A,0.0,MORTGAGE,65000.0,23
0,6000,12.42,B,7.0,OWN,26000.0,34
0,8000,10.99,A,11.0,OWN,99000.0,28
0,20000,9.91,B,31.0,MORTGAGE,210000.0,33
0,3600,12.42,B,2.0,RENT,37008.0,22
0,5000,6.03,A,30.0,MORTGAGE,65000.0,31
0,8000,11.71,B,3.0,MORTGAGE,140000.0,25
0,16000,12.42,B,11.0,MORTGAGE,120000.0,29
1,5000,12.69,B,6.0,RENT,30000.0,24
0,12000,6.62,A,10.0,MORTGAGE,52000.0,22
1,2800,7.51,A,3.0,RENT,27000.0,22
0,12000,12.69,B,8.0,RENT,39996.0,24
1,4000,6.03,A,2.0,RENT,54000.0,27
0,7000,8.9,A,2.0,MORTGAGE,23000.0,21
0,5600,10.65,B,6.0,MORTGAGE,35000.0,40
0,5000,6.62,A,11.0,MORTGAGE,138000.0,28
0,12000,16.77,D,2.0,RENT,68500.0,25
0,5500,10.65,B,3.0,OWN,31000.0,27
0,6500,8.9,A,7.0,MORTGAGE,75000.0,26
0,12000,10.65,B,17.0,RENT,63000.0,24
0,12000,7.9,A,4.0,RENT,76000.0,22
1,4000,12.69,B,6.0,MORTGAGE,42000.0,22
0,1000,13.49,C,2.0,RENT,76000.0,35
0,25000,12.42,B,6.0,MORTGAGE,54996.0,22
0,9000,10.99,B,17.0,OWN,28944.0,26
0,8575,15.27,C,19.0,RENT,35000.0,27
0,5400,7.9,A,5.0,MORTGAGE,38000.0,23
0,10000,17.27,D,5.0,RENT,72000.0,22
1,6000,13.49,C,1.0,RENT,32000.0,24
0,10000,14.65,C,4.0,RENT,33000.0,23
1,2575,15.96,C,0.0,RENT,44420.0,35
0,10000,9.91,B,0.0,MORTGAGE,38400.0,33
1,8000,9.91,B,4.0,RENT,60000.0,25
0,12000,13.49,C,2.0,OWN,79768.0,24
0,10000,8.9,A,11.0,MORTGAGE,80000.0,24
1,6000,15.96,C,19.0,MORTGAGE,39168.0,25
0,10000,6.03,A,4.0,OWN,37200.0,30
0,5000,12.69,B,2.0,RENT,62400.0,22
0,10000,9.91,B,15.0,RENT,60000.0,25
0,6000,15.27,C,5.0,RENT,29000.0,24
0,5450,7.9,A,7.0,RENT,83004.0,26
0,13500,9.91,B,13.0,MORTGAGE,57700.0,21
0,5000,9.91,B,11.0,RENT,40000.0,26
0,7000,6.62,A,9.0,MORTGAGE,96000.0,32
0,3800,6.03,A,4.0,OWN,90000.0,36
0,28000,8.9,A,16.0,RENT,110000.0,26
0,6000,10.99,C,5.0,RENT,82000.0,25
0,4000,12.42,B,3.0,RENT,31200.0,24
0,15000,17.58,D,4.0,OWN,62400.0,25
0,7500,14.27,C,6.0,RENT,60000.0,25
0,12000,6.03,A,3.0,RENT,48000.0,23
0,2125,8.9,A,4.0,RENT,43000.0,26
1,7200,11.71,B,0.0,RENT,50000.0,24
0,10000,12.69,B,22.0,MORTGAGE,200000.0,29
0,7000,16.77,D,15.0,RENT,52000.0,29
0,14000,10.65,B,3.0,RENT,65000.0,23
0,6000,7.9,A,24.0,MORTGAGE,170000.0,32
0,8000,7.9,A,1.0,OWN,68000.0,31
0,3000,8.9,A,0.0,MORTGAGE,70000.0,31
0,10000,12.42,B,3.0,RENT,52000.0,24
