default,amount,interest,grade,years,ownership,income,age
1,6000,11.71,B,1,RENT,37000,23
0,3000,NA,C,3,RENT,105000,32
0,17000,NA,B,24,OWN,80000,41
0,5000,10.65,B,11,MORTGAGE,35000,29
0,6400,8.9,A,6,OWN,23000,39
0,13000,16.29,D,7,RENT,50000,23
0,10000,16.77,D,1,RENT,38200,25
0,5000,14.27,C,11,RENT,56000,24
0,7200,7.9,A,0,RENT,38000,23
0,15000,NA,A,3,RENT,43000,30
0,9600,11.71,B,2,MORTGAGE,105000,25
0,6000,10.65,B,19,RENT,24000,22
0,6000,14.65,C,0,MORTGAGE,57600,30
0,7150,12.69,B,1,RENT,50000,26
0,32000,6.62,A,2,RENT,120000,25
1,8000,15.27,C,2,OWN,108000,22
0,7000,8.9,A,0,RENT,97600,42
0,12000,6.62,A,32,MORTGAGE,70800,41
0,10400,14.65,C,12,RENT,45000,27
0,12000,12.69,B,2,RENT,60000,23
0,16000,16.29,D,33,MORTGAGE,74000,27
0,4500,10.65,B,2,RENT,91500,29
0,5000,12.42,B,2,RENT,42500,22
0,3600,16.29,D,6,RENT,45000,28
0,21000,13.49,C,26,MORTGAGE,103000,24
0,7000,14.27,C,2,RENT,42000,22
0,15000,7.9,A,1,RENT,35000,29
0,2250,13.49,C,6,RENT,16000,23
0,17050,12.42,B,14,MORTGAGE,53000,28
0,16500,16.77,D,2,RENT,110000,26
0,3250,12.42,B,0,RENT,16000,24
0,7000,7.9,A,4,MORTGAGE,38400,37
0,24000,11.71,B,3,MORTGAGE,80000,23
0,13200,16.77,D,6,RENT,80952,26
0,22750,8.9,A,6,OWN,65000,42
0,12000,8.9,A,17,RENT,70000,25
0,30000,NA,B,7,MORTGAGE,175000,26
1,1200,12.69,B,8,RENT,34000,21
0,4800,8.9,A,0,RENT,35000,26
0,7200,8.9,A,12,RENT,35000,25
0,15000,NA,B,2,OWN,35000,28
0,10500,15.27,C,10,RENT,60000,28
1,5000,7.9,A,0,MORTGAGE,66000,26
0,4000,8.9,A,3,MORTGAGE,62000,23
0,27000,11.71,B,8,MORTGAGE,130000,30
0,15000,NA,B,7,MORTGAGE,61000,41
0,2400,14.27,C,1,OWN,25000,22
0,5900,12.42,B,2,RENT,14400,21
0,5000,11.71,B,6,RENT,70000,30
1,13250,17.58,D,7,RENT,35000,31
0,20000,11.71,B,1,MORTGAGE,125000,25
0,18000,7.9,A,12,MORTGAGE,80000,24
0,19200,16.77,D,0,RENT,87500,34
0,7000,11.71,B,12,MORTGAGE,22000,22
0,10000,NA,A,7,MORTGAGE,70000,30
0,2250,15.27,C,NA,MORTGAGE,17352,22
0,23000,9.91,B,9,RENT,63208,25
0,6750,17.27,D,2,RENT,48000,25
0,10000,10.65,B,6,MORTGAGE,45500,29
0,5600,8.9,A,0,RENT,19200,24
0,4800,6.03,A,3,OWN,35000,26
1,10000,11.71,B,5,RENT,29406,26
1,2200,9.91,B,8,RENT,26004,23
1,24000,12.69,B,1,RENT,120000,24
0,16000,7.9,A,0,MORTGAGE,110000,27
0,10000,9.91,B,15,RENT,34000,21
1,10625,14.27,C,16,RENT,26500,30
0,9600,14.65,C,2,RENT,40000,24
1,7200,20.89,F,0,MORTGAGE,88800,23
0,12000,8.9,A,6,RENT,1.00E+05,58
0,5000,12.42,B,3,RENT,45000,22
0,12000,16.29,D,9,RENT,36000,35
0,18000,17.27,D,22,RENT,80000,43
0,10000,9.91,B,3,RENT,50000,23
0,10000,9.91,B,10,RENT,75000,24
0,26000,7.51,A,8,MORTGAGE,105000,30
0,17475,9.91,B,3,RENT,45408,21
0,10000,10.65,B,3,RENT,67500,35
0,17250,19.42,E,4,RENT,60000,35
0,10000,6.62,A,2,MORTGAGE,65000,26
0,20000,11.71,B,2,MORTGAGE,55000,22
0,24000,7.9,A,4,RENT,65000,30
0,15000,8.9,A,3,MORTGAGE,75000,28
1,10625,11.71,B,0,RENT,30000,26
0,8400,14.65,C,0,RENT,30000,23
0,16000,15.96,C,12,MORTGAGE,60000,35
0,15000,14.27,C,3,MORTGAGE,35000,24
0,13225,12.69,B,5,MORTGAGE,65000,27
0,11775,13.49,C,1,RENT,44400,22
0,10075,12.42,B,2,MORTGAGE,46000,24
0,10000,14.27,C,0,RENT,62000,23
0,14000,12.42,B,4,MORTGAGE,88000,27
1,13000,9.91,B,10,RENT,50000,33
0,15000,11.71,B,6,RENT,75000,24
0,9350,7.51,A,5,MORTGAGE,1.00E+05,36
0,18225,12.42,B,4,RENT,40000,38
0,3600,6.62,A,8,MORTGAGE,88824,37
0,5000,16.29,D,10,OWN,40000,22
0,6400,NA,D,16,RENT,50000,32
0,35000,8.9,A,3,MORTGAGE,114054,40
0,18000,NA,B,6,MORTGAGE,70000,30
0,15625,8.9,A,20,MORTGAGE,45000,45
0,24000,13.49,C,24,RENT,77000,54
1,5000,14.27,C,5,MORTGAGE,61400,21
0,7200,9.91,B,1,RENT,90000,26
1,5000,14.27,C,22,RENT,32000,25
0,6600,10.65,B,2,RENT,42000,25
0,7000,6.62,A,NA,MORTGAGE,24000,30
0,20000,15.27,C,0,RENT,130000,25
1,8000,12.42,B,4,RENT,35000,24
0,12000,NA,B,6,RENT,70000,42
0,20000,11.71,B,7,RENT,67000,34
0,10000,8.9,A,11,RENT,31000,22
0,10000,11.71,B,5,MORTGAGE,145000,23
0,18000,16.29,D,2,RENT,66000,26
0,4000,NA,B,7,RENT,1.00E+05,29
0,15000,12.42,B,NA,RENT,60000,37
0,24000,16.77,D,14,OWN,103000,24
0,5375,10.65,B,5,MORTGAGE,42000,28
0,8300,8.9,A,44,RENT,50000,21
0,7000,8.9,A,5,OWN,50000,23
0,2425,15.27,C,3,OWN,80004,24
0,6950,9.91,B,2,RENT,43000,32
0,12375,9.91,B,10,OWN,32000,31
0,14000,14.27,C,0,RENT,35000,27
0,5500,14.27,C,5,RENT,24000,24
0,4800,14.65,C,0,RENT,44600,26
0,9000,12.69,B,0,RENT,52000,23
0,16000,12.69,B,2,OWN,67000,24
0,5000,NA,A,2,MORTGAGE,44136,33
0,18500,7.9,A,8,MORTGAGE,36000,22
1,5350,15.27,C,6,MORTGAGE,52000,36
0,10000,10.65,B,3,RENT,36000,31
0,12000,7.51,A,3,RENT,36500,38
0,18000,9.91,B,5,MORTGAGE,40000,23
0,3000,17.58,D,3,MORTGAGE,56604,30
1,6000,7.9,A,0,RENT,23040,21
0,10000,9.91,B,2,RENT,52000,24
0,5875,7.9,A,4,OWN,17640,36
0,10000,13.49,C,4,RENT,86000,26
0,28000,11.71,B,5,MORTGAGE,118075,41
0,11200,NA,B,5,RENT,48000,31
0,10000,14.27,C,3,RENT,65000,30
0,9450,14.27,C,7,RENT,28800,32
0,21650,12.69,B,6,MORTGAGE,62361,26
0,9000,10.65,B,17,RENT,45000,23
0,6000,10.65,B,2,RENT,40000,25
0,5600,7.9,A,1,RENT,25000,27
0,7000,10.65,B,23,RENT,85000,30
0,6000,10.65,B,0,RENT,55000,25
0,12000,7.9,A,5,RENT,110000,24
0,13650,10.65,B,5,RENT,44000,27
0,12000,13.49,C,4,RENT,42000,23
1,2300,NA,A,0,MORTGAGE,78000,24
0,8875,10.65,B,0,RENT,19240,25
0,9000,7.9,A,2,RENT,52800,24
0,7600,NA,A,9,OWN,75000,35
0,6000,13.49,C,2,MORTGAGE,60000,29
0,7200,9.91,B,4,OWN,53000,25
0,8000,10.65,B,0,RENT,46330,23
0,19000,7.51,A,36,MORTGAGE,95000,23
0,14400,NA,C,13,RENT,58977,23
0,8400,12.69,B,1,RENT,75000,24
0,7500,12.69,B,2,RENT,27000,27
0,10000,7.51,A,2,MORTGAGE,69077,22
0,12000,12.69,B,13,RENT,2.00E+05,24
0,5000,12.69,B,1,MORTGAGE,110000,26
0,21000,16.29,D,2,RENT,63500,33
0,24000,8.9,A,2,MORTGAGE,70000,23
0,6000,13.49,C,0,RENT,30000,24
0,4800,6.03,A,2,RENT,54996,30
1,5000,20.89,F,5,RENT,21000,21
0,5850,NA,C,1,RENT,38000,27
0,4750,NA,A,2,OWN,48000,33
0,5275,NA,A,5,OWN,50000,27
0,9175,12.69,B,0,RENT,28500,34
0,9600,16.77,D,5,RENT,37000,25
0,22500,14.27,C,7,RENT,70000,23
0,12000,6.03,A,NA,OWN,40000,24
0,15000,17.27,D,NA,OWN,57000,38
0,19400,12.69,B,0,RENT,50000,23
1,10000,15.27,C,0,RENT,42000,22
0,10000,15.27,C,1,OWN,53000,35
0,4800,10.65,B,6,RENT,22000,31
1,18200,11.71,B,14,RENT,42000,22
0,6400,12.69,B,3,RENT,35000,21
0,2500,15.27,C,6,RENT,40000,24
0,6300,9.91,B,22,RENT,49000,32
0,4400,11.71,B,5,RENT,38000,23
0,6000,12.69,B,8,MORTGAGE,118000,31
0,18000,7.9,A,21,MORTGAGE,60000,24
0,10000,12.69,B,4,MORTGAGE,44000,22
0,34000,17.58,D,4,RENT,65000,22
1,11100,NA,C,6,RENT,45000,27
0,5000,11.71,B,0,OWN,20000,23
0,10625,11.71,B,0,RENT,25000,23
1,18500,7.51,A,1,RENT,112000,31
0,3600,12.42,B,5,MORTGAGE,30000,25
1,8500,15.96,C,NA,RENT,27050,28
0,12000,8.9,A,5,MORTGAGE,35000,36
0,11700,11.71,B,6,RENT,30000,26
0,15000,14.27,C,2,RENT,70000,32
0,13000,9.91,B,11,MORTGAGE,105000,24
1,9500,12.69,B,5,MORTGAGE,52000,23
0,20000,13.49,C,6,MORTGAGE,47000,31
0,6000,8.9,A,5,RENT,24000,26
0,13000,NA,D,6,RENT,67000,38
0,14400,NA,A,4,RENT,50000,24
0,5000,7.9,A,5,MORTGAGE,48996,22
0,25000,11.71,B,26,RENT,70000,27
1,5000,7.51,A,NA,RENT,84855,29
0,5200,14.65,C,11,RENT,32160,25
0,6000,13.49,C,8,MORTGAGE,50000,31
1,4000,18.64,E,11,RENT,47000,28
1,15000,12.69,B,4,RENT,62000,23
0,8000,11.71,B,2,RENT,115000,25
1,16500,NA,D,26,MORTGAGE,64000,23
1,4000,15.27,C,NA,OWN,25000,23
0,12000,9.91,B,29,RENT,40100,23
0,10200,6.03,A,50,MORTGAGE,75000,23
0,12000,11.71,B,6,RENT,95000,23
1,3000,11.71,B,3,RENT,55000,27
1,3500,10.65,B,15,MORTGAGE,175000,30
0,11000,6.62,A,19,RENT,37000,23
0,17000,12.42,B,6,OWN,60500,25
0,15000,15.96,C,14,OWN,60000,28
0,12000,7.51,A,7,RENT,52000,24
0,5000,14.65,C,NA,MORTGAGE,48000,28
0,25850,7.9,A,17,MORTGAGE,60000,23
0,16400,15.96,C,6,OWN,140000,23
0,12000,12.69,B,2,MORTGAGE,65000,24
0,9600,15.96,C,9,MORTGAGE,47000,24
0,8000,7.51,A,0,RENT,28000,21
0,4000,7.9,A,5,RENT,70000,21
0,1500,14.27,C,1,RENT,90000,40
0,8000,12.42,B,2,RENT,30000,23
0,8000,10.65,B,5,RENT,38000,23
0,4000,8.9,A,11,MORTGAGE,50000,34
0,10000,NA,B,5,RENT,27000,23
0,10000,NA,B,2,RENT,40000,22
0,6000,8.9,A,1,RENT,28675.92,25
0,18000,7.9,A,43,MORTGAGE,72000,24
0,3300,11.71,B,2,RENT,90000,21
1,15000,15.27,C,3,RENT,70000,29
0,6000,9.91,B,14,MORTGAGE,127000,25
0,4200,NA,C,6,RENT,55044.48,29
0,20000,14.65,C,4,MORTGAGE,90000,23
0,10000,12.42,B,22,MORTGAGE,76500,28
0,12000,9.91,B,8,MORTGAGE,63000,45
0,8000,10.65,B,8,OWN,57000,21
1,7175,7.9,A,4,RENT,60000,37
0,15000,12.69,B,5,RENT,80000,23
0,12000,12.69,B,10,RENT,47840,23
0,15000,6.03,A,3,OWN,130000,27
0,12500,11.71,B,5,RENT,80000,29
0,15000,13.49,C,10,RENT,60000,46
0,16750,17.58,D,0,RENT,48000,26
0,8000,7.51,A,9,RENT,54600,22
0,10400,11.71,B,3,OWN,35000,28
0,6000,12.42,B,5,RENT,42000,25
0,7000,8.9,A,4,RENT,85000,30
0,10000,15.96,C,2,RENT,47500,31
0,12000,6.03,A,6,MORTGAGE,243600,24
1,16000,14.65,C,7,MORTGAGE,70000,24
1,8000,6.62,A,10,OWN,42240,25
0,7700,12.42,B,2,RENT,30000,28
0,15000,7.9,A,7,RENT,47000,26
0,12000,11.71,B,6,MORTGAGE,50000,27
0,1200,NA,A,11,MORTGAGE,39000,24
0,9000,7.51,A,4,RENT,26976,23
0,5000,7.9,A,NA,RENT,30000,25
0,10400,14.27,C,4,MORTGAGE,45000,25
0,3500,10.65,B,35,MORTGAGE,57700,23
1,15000,12.42,B,1,RENT,90000,26
0,10000,6.03,A,14,MORTGAGE,80000,44
1,8400,7.51,A,12,RENT,72000,28
0,12000,9.91,B,4,RENT,90000,24
0,8875,NA,A,18,MORTGAGE,58000,31
0,11200,6.62,A,10,OWN,45000,47
0,4000,13.49,C,0,RENT,90000,28
0,15000,12.69,B,5,RENT,75000,31
0,15000,7.9,A,12,OWN,125000,25
0,2500,12.69,B,5,RENT,45000,25
0,6625,6.03,A,12,RENT,16800,23
0,10000,6.62,A,2,RENT,45000,24
0,14000,14.65,C,6,RENT,85000,28
0,35000,8.9,A,3,MORTGAGE,84500,29
0,12875,7.9,A,4,MORTGAGE,57000,22
1,1400,8.9,A,NA,MORTGAGE,30108,29
0,22000,17.58,D,9,MORTGAGE,72000,27
0,12000,16.29,D,20,RENT,53000,23
0,9000,8.9,A,5,RENT,25600,22
0,12000,14.65,C,29,RENT,66000,23
0,2000,6.03,A,1,RENT,33000,23
0,8000,NA,B,24,MORTGAGE,80000,24
0,10000,12.42,B,6,RENT,32000,27
0,6900,12.42,B,7,MORTGAGE,35000,21
0,6000,7.9,A,13,MORTGAGE,44720,22
0,13000,12.42,B,0,RENT,170000,26
0,18650,9.91,B,0,MORTGAGE,50000,24
1,2400,10.65,B,8,RENT,43080,22
0,8000,12.42,B,3,RENT,60000,29
1,5000,6.62,A,3,OWN,32500,27
0,4800,6.03,A,6,MORTGAGE,50000,22
0,30000,9.91,B,19,RENT,55000,37
0,9250,10.65,B,NA,OWN,20000,22
1,2400,9.91,B,11,MORTGAGE,72000,31
0,3000,NA,C,13,MORTGAGE,70000,27
0,12000,13.49,C,5,MORTGAGE,40000,22
1,10000,17.58,D,40,RENT,30000,28
1,10000,13.49,C,0,RENT,26400,22
0,20000,16.77,D,3,MORTGAGE,65000,30
0,16000,7.9,A,9,MORTGAGE,70000,27
0,18000,NA,C,12,RENT,52000,22
0,3500,6.62,A,15,OWN,39600,21
1,3000,11.71,B,1,RENT,18000,23
0,20000,13.49,C,5,RENT,140000,29
0,4350,16.29,D,0,RENT,20000,27
0,2700,9.91,B,2,RENT,45000,27
0,8000,14.27,C,0,RENT,50000,28
0,6000,14.27,C,0,OWN,48000,29
0,7000,9.91,B,10,MORTGAGE,66000,29
0,7000,7.9,A,2,RENT,42000,31
0,6025,11.71,B,0,RENT,19200,56
0,15000,18.25,D,3,RENT,61284,24
0,18000,17.27,D,7,MORTGAGE,140000,24
0,3825,14.27,C,2,RENT,26000,26
0,10000,6.03,A,0,RENT,48000,21
0,6000,12.42,B,9,RENT,26500,25
0,2400,14.27,C,3,MORTGAGE,39990,26
0,7200,12.69,B,NA,MORTGAGE,45000,32
0,14000,9.91,B,5,OWN,38000,31
0,13000,10.65,B,18,MORTGAGE,95000,36
1,4200,6.62,A,12,RENT,35000,22
0,13250,13.49,C,6,RENT,37500,26
0,6000,6.62,A,5,RENT,24000,26
0,9000,7.9,A,7,RENT,45000,22
0,15000,12.42,B,10,MORTGAGE,73600,34
0,10000,14.65,C,4,MORTGAGE,77000,31
0,9000,14.27,C,2,RENT,40000,29
1,5325,12.42,B,NA,RENT,22000,21
0,12000,6.03,A,0,RENT,75000,28
1,14000,NA,B,2,OWN,35000,23
1,20000,17.27,D,12,MORTGAGE,50000,26
1,16000,14.65,C,4,RENT,50000,36
0,11000,12.42,B,2,RENT,71200,22
0,5000,12.42,B,0,RENT,47000,25
0,12000,7.51,A,NA,MORTGAGE,60000,22
0,14150,12.69,B,3,RENT,40000,29
0,4000,12.42,B,20,MORTGAGE,55000,31
0,6000,10.65,B,22,RENT,42000,22
0,15000,7.51,A,3,OWN,44500,32
0,15000,6.03,A,2,MORTGAGE,47760,21
0,18000,12.42,B,1,RENT,50000,24
0,35000,NA,A,0,MORTGAGE,264000,27
0,16000,7.9,A,0,OWN,51000,22
0,7000,7.51,A,4,MORTGAGE,67000,34
0,7000,6.03,A,6,RENT,29004,27
1,10000,13.49,C,5,RENT,60000,29
0,1600,16.29,D,8,RENT,30000,25
0,7200,11.71,B,8,MORTGAGE,55000,23
0,12000,14.27,C,1,RENT,70000,28
0,5000,7.51,A,7,MORTGAGE,50000,36
0,8200,6.62,A,0,MORTGAGE,65000,23
0,6000,12.42,B,7,OWN,26000,34
0,8000,NA,A,11,OWN,99000,28
0,20000,9.91,B,31,MORTGAGE,210000,33
0,3600,12.42,B,2,RENT,37008,22
0,5000,6.03,A,30,MORTGAGE,65000,31
0,8000,11.71,B,3,MORTGAGE,140000,25
0,16000,12.42,B,11,MORTGAGE,120000,29
1,5000,12.69,B,6,RENT,30000,24
0,12000,6.62,A,10,MORTGAGE,52000,22
1,2800,7.51,A,3,RENT,27000,22
0,12000,12.69,B,8,RENT,39996,24
1,4000,6.03,A,2,RENT,54000,27
0,7000,8.9,A,2,MORTGAGE,23000,21
0,5600,10.65,B,6,MORTGAGE,35000,40
0,5000,6.62,A,11,MORTGAGE,138000,28
0,12000,16.77,D,2,RENT,68500,25
0,5500,10.65,B,3,OWN,31000,27
0,6500,8.9,A,7,MORTGAGE,75000,26
0,12000,10.65,B,17,RENT,63000,24
0,12000,7.9,A,4,RENT,76000,22
1,4000,12.69,B,6,MORTGAGE,42000,22
0,1000,13.49,C,2,RENT,76000,35
0,25000,12.42,B,6,MORTGAGE,54996,22
0,9000,NA,B,17,OWN,28944,26
0,8575,15.27,C,19,RENT,35000,27
0,5400,7.9,A,5,MORTGAGE,38000,23
0,10000,17.27,D,5,RENT,72000,22
1,6000,13.49,C,1,RENT,32000,24
0,10000,14.65,C,4,RENT,33000,23
1,2575,15.96,C,0,RENT,44420,35
0,10000,9.91,B,0,MORTGAGE,38400,33
1,8000,9.91,B,NA,RENT,60000,25
0,12000,13.49,C,2,OWN,79768,24
0,10000,8.9,A,11,MORTGAGE,80000,24
1,6000,15.96,C,19,MORTGAGE,39168,25
0,10000,6.03,A,NA,OWN,37200,30
0,5000,12.69,B,2,RENT,62400,22
0,10000,9.91,B,15,RENT,60000,25
0,6000,15.27,C,5,RENT,29000,24
0,5450,7.9,A,7,RENT,83004,26
0,13500,9.91,B,13,MORTGAGE,57700,21
0,5000,9.91,B,11,RENT,40000,26
0,7000,6.62,A,9,MORTGAGE,96000,32
0,3800,6.03,A,4,OWN,90000,36
0,28000,8.9,A,16,RENT,110000,26
0,6000,NA,C,5,RENT,82000,25
0,4000,12.42,B,3,RENT,31200,24
0,15000,17.58,D,NA,OWN,62400,25
0,7500,14.27,C,6,RENT,60000,25
0,12000,6.03,A,3,RENT,48000,23
0,2125,8.9,A,NA,RENT,43000,26
1,7200,11.71,B,0,RENT,50000,24
0,10000,12.69,B,22,MORTGAGE,2.00E+05,29
0,7000,16.77,D,15,RENT,52000,29
0,14000,10.65,B,3,RENT,65000,23
0,6000,7.9,A,24,MORTGAGE,170000,32
0,8000,7.9,A,1,OWN,68000,31
0,3000,8.9,A,0,MORTGAGE,70000,31
0,10000,12.42,B,3,RENT,52000,24
1,5000,14.27,C,2,MORTGAGE,42000,21
0,6000,9.91,B,0,MORTGAGE,90000,26
1,5500,7.51,A,2,RENT,36500,21
0,6000,6.62,A,28,MORTGAGE,38000,30
0,10000,12.42,B,5,RENT,56000,35
0,5000,9.91,B,3,RENT,45000,22
0,4000,NA,B,6,RENT,32535,23
0,8000,7.9,A,16,RENT,70000,26
0,12000,6.03,A,13,OWN,98000,24
0,9500,7.51,A,5,MORTGAGE,57000,28
0,10000,18.25,D,3,RENT,42910,25
0,12000,NA,C,7,RENT,54000,23
0,5300,15.27,C,0,RENT,28800,24
0,8000,13.49,C,5,MORTGAGE,70000,22
0,1000,15.27,C,3,OWN,27600,21
0,3800,6.62,A,3,MORTGAGE,62352,28
0,20000,7.9,A,7,RENT,60000,23
0,4200,NA,A,7,MORTGAGE,60000,30
0,3500,6.03,A,20,MORTGAGE,70000,23
1,6000,12.69,B,2,RENT,45000,29
0,10000,NA,B,1,RENT,35000,24
0,6500,NA,A,9,MORTGAGE,38000,42
1,9600,17.27,D,3,RENT,42000,22
0,31000,19.42,E,2,MORTGAGE,180000,29
0,14000,17.58,D,4,MORTGAGE,1.00E+05,23
0,9000,10.65,B,8,RENT,24600,45
0,6500,10.65,B,5,MORTGAGE,45000,22
0,16500,12.69,B,1,MORTGAGE,55000,42
0,14000,10.65,B,15,MORTGAGE,89000,31
0,5600,13.49,C,0,RENT,30000,27
0,10000,13.49,C,5,RENT,38000,22
0,5000,10.65,B,3,RENT,35000,31
1,3600,NA,A,1,RENT,60000,25
0,10800,14.27,C,3,RENT,52000,29
0,4800,14.65,C,4,RENT,49200,27
0,9600,7.9,A,4,RENT,42000,28
0,5200,14.65,C,3,OWN,107800,32
0,11000,7.51,A,17,RENT,22000,24
0,11000,6.03,A,11,MORTGAGE,65500,28
1,8475,NA,B,10,RENT,38423.87,32
0,9250,14.65,C,0,RENT,40000,29
0,6000,8.9,A,3,RENT,36000,31
0,5000,6.62,A,7,MORTGAGE,64000,26
0,3500,7.9,A,6,RENT,63945,27
0,7500,6.62,A,2,RENT,27600,29
0,3625,16.29,D,19,RENT,19800,25
1,4000,7.51,A,7,RENT,47000,22
0,5500,NA,A,13,OWN,17500,26
0,12000,11.71,B,6,RENT,41000,25
0,6000,12.69,B,17,MORTGAGE,50000,22
0,18000,10.65,B,16,RENT,63000,28
0,3250,16.29,D,6,RENT,14400,22
0,8875,10.65,B,13,MORTGAGE,33000,22
0,12000,9.91,B,12,MORTGAGE,42000,25
0,6000,6.03,A,19,MORTGAGE,50364,22
0,7500,7.51,A,7,MORTGAGE,57200,22
0,10000,NA,B,1,RENT,60000,24
0,35000,8.9,A,2,MORTGAGE,120000,29
0,12000,NA,A,6,MORTGAGE,74004,22
0,13150,6.03,A,2,OWN,72000,34
0,1200,13.49,C,4,MORTGAGE,60000,25
0,5000,13.49,C,0,RENT,19800,25
0,20000,11.71,B,4,MORTGAGE,65000,31
0,4300,12.69,B,5,MORTGAGE,48000,27
1,2200,8.9,A,4,MORTGAGE,50000,24
0,5300,10.65,B,7,MORTGAGE,32000,36
0,7500,7.9,A,0,RENT,42500,22
0,9250,9.91,B,7,RENT,39000,21
0,7000,8.9,A,2,RENT,33000,31
1,10275,6.62,A,5,RENT,32400,29
0,10000,11.71,B,1,RENT,70000,24
0,12000,7.9,A,0,MORTGAGE,65000,25
0,7400,16.77,D,2,RENT,37000,32
0,12000,6.62,A,7,OWN,60000,33
0,10000,6.03,A,17,MORTGAGE,60000,24
0,20000,16.77,D,8,MORTGAGE,68000,22
0,7500,7.51,A,3,MORTGAGE,55000,23
0,3000,8.9,A,5,RENT,12000,21
0,10000,6.03,A,13,MORTGAGE,60000,23
1,12000,12.42,B,17,MORTGAGE,54600,22
0,4800,12.42,B,NA,RENT,30000,31
1,15000,10.65,B,8,MORTGAGE,75000,22
0,20000,14.65,C,12,MORTGAGE,150000,25
0,3000,12.42,B,17,MORTGAGE,81996,28
0,10000,11.71,B,5,RENT,39600,22
0,5600,7.51,A,16,RENT,43000,32
0,21000,7.51,A,NA,MORTGAGE,49200,22
1,12300,NA,A,7,RENT,45000,23
0,6000,10.65,B,6,OWN,65000,23
0,14550,11.71,B,12,MORTGAGE,45000,23
0,25600,15.96,C,2,RENT,122000,31
0,9000,7.9,A,5,MORTGAGE,59000,45
0,8000,16.29,D,20,RENT,48000,24
0,6500,NA,C,1,MORTGAGE,48500,23
0,4000,NA,C,1,RENT,36000,27
0,7000,6.62,A,0,RENT,33000,23
0,15000,15.96,C,6,RENT,48000,22
0,9925,6.62,A,0,RENT,24000,31
0,9000,16.29,D,NA,MORTGAGE,33098.88,23
0,1325,6.62,A,17,OWN,39456,24
0,6000,7.51,A,6,RENT,30000,24
0,15000,15.96,C,1,MORTGAGE,135000,20
0,10000,15.27,C,0,RENT,64000,27
0,3000,7.9,A,3,OWN,35004,22
0,6325,10.65,B,5,RENT,55000,26
0,10000,6.03,A,16,MORTGAGE,79992,25
0,12000,8.9,A,5,RENT,65000,24
0,4000,10.65,B,0,RENT,12000,21
0,6500,12.42,B,29,MORTGAGE,97296,28
0,4000,11.71,B,5,MORTGAGE,37620,28
0,15000,7.9,A,6,MORTGAGE,158000,28
0,20000,6.62,A,4,MORTGAGE,55000,28
0,6500,13.49,C,8,OWN,25000,29
0,9000,12.69,B,5,MORTGAGE,80000,28
0,10000,15.96,C,4,RENT,280000,26
0,7800,13.49,C,18,MORTGAGE,3.00E+05,26
0,10000,13.49,C,13,MORTGAGE,75000,26
0,12000,12.69,B,5,RENT,80000,24
0,5500,12.69,B,1,RENT,20000,35
0,4000,12.42,B,1,RENT,36000,28
0,8000,7.51,A,1,RENT,51400,32
1,15200,15.27,C,5,MORTGAGE,96000,35
0,10000,NA,B,0,RENT,85000,33
0,15000,16.77,D,6,RENT,95000,22
0,12000,11.71,B,5,RENT,48000,27
0,6000,7.51,A,11,OWN,25000,25
0,5000,8.9,A,NA,RENT,40000,22
0,8000,6.03,A,19,MORTGAGE,86400,32
0,5000,14.27,C,2,RENT,78500,28
0,22000,NA,A,0,RENT,80000,24
0,5000,NA,A,9,MORTGAGE,55000,29
0,6250,12.69,B,7,OWN,25899,22
0,28000,7.9,A,8,MORTGAGE,120000,29
0,6800,10.65,B,0,RENT,57000,28
0,12000,11.71,B,6,RENT,86496,32
0,16800,12.42,B,11,RENT,97000,26
0,9000,10.65,B,0,RENT,52000,22
0,5200,9.91,B,2,MORTGAGE,36000,24
0,6000,16.77,D,0,MORTGAGE,42000,23
0,15600,12.69,B,0,RENT,60000,23
0,11325,9.91,B,5,RENT,29000,21
0,14000,14.65,C,2,RENT,53000,21
0,13975,8.9,A,1,MORTGAGE,42000,25
0,24000,7.9,A,9,RENT,62004,26
0,7000,7.9,A,4,MORTGAGE,48000,37
0,6000,12.42,B,7,MORTGAGE,39996,22
0,14000,12.42,B,6,OWN,52000,28
1,8000,12.69,B,5,RENT,36000,29
0,1000,10.65,B,0,RENT,12000,25
0,5000,6.62,A,1,OWN,30000,23
0,10000,16.77,D,6,OWN,45000,35
0,6000,7.9,A,5,MORTGAGE,139200,32
0,30000,19.42,E,6,MORTGAGE,90000,24
0,16000,6.62,A,16,MORTGAGE,1.00E+05,45
1,12000,16.29,D,5,RENT,125000,32
0,5000,9.91,B,1,RENT,31000,30
1,13000,12.69,B,6,RENT,118000,24
0,11200,10.65,B,29,RENT,83000,35
0,3200,12.69,B,5,RENT,54000,27
1,6000,12.42,B,0,RENT,30000,48
0,3100,11.71,B,0,RENT,20000,25
0,5000,9.91,B,2,OWN,25000,37
0,25000,NA,B,2,RENT,80000,32
1,5000,16.77,D,14,MORTGAGE,89000,24
0,8800,6.03,A,5,MORTGAGE,135000,24
0,6000,14.27,C,9,RENT,55000,22
0,12000,NA,C,5,RENT,36888,28
0,8000,15.96,C,5,RENT,48500,24
0,10000,11.71,B,16,MORTGAGE,32000,23
1,3000,8.9,A,0,RENT,61160,24
0,5000,14.27,C,1,OWN,60000,28
0,10625,NA,B,2,RENT,30000,40
0,12000,11.71,B,8,RENT,50000,39
0,9750,16.77,D,0,RENT,24300,44
0,12000,17.27,D,4,RENT,50000,31
